"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"strider-cyberespionage-group-turns-eye-sauron-targets","hasattacklocation","Strider","ORG","Sweden","GPE","The groupâ€ ™ s targets include a number of organizations and individuals located in Russia , an airline in China , an organization in Sweden , and an embassy in Belgium . Figure 1 . Only a small number of organizations in four countries are impacted by Strider Stealthy back door The Remsec malware used by Strider has a modular design . "
"be2-custom-plugins-router-abuse-and-target-profiles","hasattacklocation","BlackEnergy2","ORG","Croatia","GPE","BlackEnergy2 targets and victims in the following countries starting in late 2013 . There are likely more victims . Russia Ukraine Poland Lithuania Belarus Azerbaijan Kyrgyzstan Kazakhstan Iran Israel Turkey Libya Kuwait Taiwan Vietnam India Croatia Germany Belgium "
"strider-cyberespionage-group-turns-eye-sauron-targets","hasattacklocation","Strider","ORG","Sweden","GPE","Strider has been conducting cyberespionage - style attacks against selected targets in Russia , China , Sweden , and Belgium . "
"Russia Hacks Bellingcat MH17 Investigation _ ThreatConnect","indicates","DCLeaks","PRODUCT","two","CARDINAL","Over We looked to see if we could identify other overlaps between FANCY BEAR and CyberBerkut that would help us assess which of these two scenarios was more likely . Through our research into the Bellingcat activity , we found some surprising content overlaps with DCLeaks â€ ” "
"Between Hong Kong and Burma_ Tracking UP007 and SLServer Espionage Campaigns - The Citizen Lab","indicates","VirusTotal","PRODUCT","three","CARDINAL","We discovered three additional SLServer samples using VirusTotal . "
"proofpoint-operation-transparent-tribe-threat-insight-en","indicates","Rackspaceâ","PRODUCT","minutes","TIME","On February 11 , 2016 , we discovered two attacks minutes apart directed towards officials at Indian embassies in both Saudi Arabia and Kazakhstan . Both e - mails ( Fig . 1 , 2 ) were sent from the same originating IP address ( 5.189.145[.]248 ) belonging to Contabo GmbH , a hosting provider that seems to be currently favored by these threat actors . The e - mails also likely utilized Rackspaceâ€ ™ s MailGun service and both of them were carrying the same exact attachment . "
"taiwant-election-targetting.html","hasproduct","Microsoft","ORG","Word","PRODUCT","The last sample we have identified using the Taiwan election theme was a malicious Microsoft Word document named 2016ç¸½çµ±é¸èˆ‰âº æƒ … ä¸­â¼¼é æ¸¬å€¼ .doc "
"proofpoint-threat-insight-carbanak-group-en","hasattacklocation","Proofpointâ","ORG","the United States","GPE","Organizations around the world depend on Proofpointâ€ ™ s expertise , patented technologies and on - demand delivery system to protect against phishing , malware and spam , safeguard privacy , encrypt sensitive information , and archive and govern messages and critical enterprise information . 892 Ross Drive 1.408.517.4710 Sunnyvale , CA 94089 www.proofpoint.com Â © Proofpoint , Inc. Proofpoint is a trademark of Proofpoint , Inc. in the United States and other countries . "
"scarlet-mimic-years-long-espionage-targets-minority-activists","indicates","2","CARDINAL","two","CARDINAL","As you can see from the following two configuration structures , Psylo and FakeM have similar configurations with only the array length of the C2 locations being different . struct psylo_c2_config { char[60 ] struct fakem_customssl_c2_config c2_host_1;char[60 ] c2_host_2;char[60 ] { char[64 ] c2_host_1;char[64 ] c2_host_3;DWORD c2_host_2;char[64 ] c2_host_3;DWORD c2_port_1;DWORD c2_port_2;DWORD "
"scarlet-mimic-years-long-espionage-targets-minority-activists","indicates","64","CARDINAL","two","CARDINAL","As you can see from the following two configuration structures , Psylo and FakeM have similar configurations with only the array length of the C2 locations being different . struct psylo_c2_config { char[60 ] struct fakem_customssl_c2_config c2_host_1;char[60 ] c2_host_2;char[60 ] { char[64 ] c2_host_1;char[64 ] c2_host_3;DWORD c2_host_2;char[64 ] c2_host_3;DWORD c2_port_1;DWORD c2_port_2;DWORD "
"ukraine-report-when-the-lights-went-out","hasattacktime","M.A.","WORK_OF_ART","almost 20  years","DATE","He earned an M.A. in international relations from Yale University and a B.A. in history from Cornell University . SCOTT STABLES Scott Stables is a chief technologist in Booz Allenâ€ ™ s Strategic Innovation Group leading the firmâ€ ™ s Next - Generation Industrial Security initiative . In this role , he manages a team of engineers and developers working together develop solutions that address the cybersecurity challenges associated with industrial systems and industrial IoT security . Scott has almost 20 years of technology experience , primarily in the systems integration , communications , and cybersecurity areas , and has worked for a range of commercial customers across the globe focused on a range of diverse initiatives . "
"cve-2015-2545-overview-of-current-threats","hasattacklocation","APT16","ORG","Taiwan","GPE","APT16 group ( ELMER backdoor ) in Taiwan in December 2015 . "
"waterbug-attack-group","indicates","Waterbug","PRODUCT","four","CARDINAL","Symantec has tracked the development of one such tool , Trojan . Turla , and has identified four unique variants being used in the wild . INTRODUCTION Waterbug has successfully targeted and compromised over 4,500 computers across more than 100 countries . The Waterbug attack group Introduction Waterbug is the name given to the actors who use the malware tools Trojan . Wipbot ( also known as Tavdig and "
"unit42-new-poison-ivy-rat-variant-targets-hong-kong-pro-democracy-activists","hasattacklocation","Poison  Ivy","ORG","Hong  Kong","GPE","The venerable Poison Ivy has been revamped and used to continue targeted attacks against pro - democracy activists in Hong Kong . "
"shifting-tactics","hasproduct","Microsoft","ORG","IIS","PRODUCT","95[.]154[.]195[.]171 that we saw previously was using Microsoft IIS web server version 6 and was configured to forbidï¿½ access to the top level of the URL path . "
"Confucius Says...Malware Families Get Further By Abusing Legitimate Websites","indicates","Confucious","PERSON","two","CARDINAL","It is likely that the two clusters of activity are operated by two different operators ; however , as the command and control infrastructure used by each cluster differs in the choices of hosting providers . Palo Alto Networks AutoFocus customers can further explore these malware families and related campaigns with the tags : Confucious_A Confucious_B "
"2016_005_001_454247","indicates","Org","WORK_OF_ART","first","ORDINAL","The first feature ( Org ) is constant because all targeted hosts appear within a honeynet operated by a single ( undisclosed ) organization . "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasattacktime","an  estimated  $700","MONEY","2008","DATE","In 2007 , he reportedly stopped working on it and sold the source code for an estimated $ 700 . The source code appears to have been picked by one or more threat actors and was used to conduct DDoS attacks against Georgia in 2008 . "
"scarlet-mimic-years-long-espionage-targets-minority-activists","indicates","64","CARDINAL","two","CARDINAL","As you can see from the following two configuration structures , Psylo and FakeM have similar configurations with only the array length of the C2 locations being different . struct psylo_c2_config { char[60 ] struct fakem_customssl_c2_config c2_host_1;char[60 ] c2_host_2;char[60 ] { char[64 ] c2_host_1;char[64 ] c2_host_3;DWORD c2_host_2;char[64 ] c2_host_3;DWORD c2_port_1;DWORD c2_port_2;DWORD "
"Unveiling-Patchwork","hasproduct","Microsoft","ORG","Office PowerPoint 2003","PRODUCT","This is a well documented vulnerability commonly called Sandworm , which only works on unpatched versions of Microsoft Office PowerPoint 2003 and 2007 . "
"scarlet-mimic-years-long-espionage-targets-minority-activists","hasproduct","MobileOrder","ORG","Trojan","PRODUCT","the MobileOrder Trojan described above , but they serve very similar purposes . "
"Unveiling-Patchwork","hasproduct","UACME8","ORG","Windows","PRODUCT","UploadFile(args[1 ] , "" POST "" , fileName ) ; } catch { } } } } PRIVILEGE ESCALATION After the previous stages , the payload uses a well known and as - of - yet unpatched UAC bypass vulnerability in Microsoft Windows ( known as UACME8 ) , which works on the default setup of Windows 79 . "
"the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor","hasproduct","Trojan","ORG","Trojans","PRODUCT","Trojan has two objectives : installing embedded Trojans and displaying either a fake error prompt or a fake â€trubleshootingâ€ ( the malware author misspelled this word in each sample ) utility . "
"rise-telebots-analyzing-disruptive-killdisk-attacks","hasproduct","Microsoft","ORG","KillDisk","PRODUCT","Since at the final stage attackers have probably collected network administratorï¿½ level credentials , thatâ€ ™ s why they are using Microsoft PsExec in order to execute KillDisk with the highest possible privileges on servers and workstations . "
"Confucius Says...Malware Families Get Further By Abusing Legitimate Websites","indicates","A     Confucious","WORK_OF_ART","two","CARDINAL","It is likely that the two clusters of activity are operated by two different operators ; however , as the command and control infrastructure used by each cluster differs in the choices of hosting providers . Palo Alto Networks AutoFocus customers can further explore these malware families and related campaigns with the tags : Confucious_A Confucious_B "
"unit42-sofacys-komplex-os-x-trojan","hasproduct","Komplex","ORG","OS  X","PRODUCT","Komplex was created to run on OS X and Sofacyâ€ ™ s "
"unit42-sofacys-komplex-os-x-trojan","hasproduct","MacKeeper","ORG","Trojan","PRODUCT","MacKeeper to deliver the Trojan . "
"cve-2015-2545-overview-of-current-threats","hasattacklocation","TwoForOne","ORG","Kazakhstan","GPE","The TwoForOne ( Platinum ) group is described in Microsoft research , APT16 in FireEye reports , and EvilPost and Danti in Kaspersky Lab private reports . Danti is highly focused on diplomatic entities . It may already have full access to internal networks in Indian government structures . According to Kaspersky Security Network , some Danti Trojans have also been detected in Kazakhstan , Kyrgyzstan , Uzbekistan , Myanmar , Nepal and the Philippines . "
"Right_Sector","hasattacklocation","Ukrayinska  Pravda","PERSON","Israel","GPE","Ukrayinska Pravda ( in Ukrainian ) . 27 February 2014 . "" Leaders of the â€˜Right Sectorâ€ ™ assured the Israeli ambassador Reuven El Din that its ideology rejects all manifestations of chauvinism and xenophobia . "" 53 . ^ "" Meeting of Reuven Din El with Dmytro Yarosh "" . Embassy of Israel in Ukraine ( in Ukrainian ) . "
"rpt-china-espionage","hasattacklocation","DPP","ORG","China","GPE","Power â€We hope Tsai can lead the DPP out of the hallucinations of Taiwan independence , and contribute to the peaceful and common development between Taiwan and the mainland.â€24 Editorial published in the Global Times , state - run paper . â€There is only one China in the World , the mainland and Taiwan both belong to one China and Chinaâ€ ™ s sovereignty and territorial integrity will not brook being broken up . "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasattacklocation","BlackEnergyAPT","ORG","Ukraine","GPE","For simplicity , weâ€ ™ re calling them the BlackEnergyAPT group . One of the prefered targets of the BlackEnergyAPT has always been Ukraine . "
"Between Hong Kong and Burma_ Tracking UP007 and SLServer Espionage Campaigns - The Citizen Lab","hasattacklocation","SLServer","ORG","Taiwan","GPE","SLServer connections during analysis time , the host did accept the SSL connections from javaupdata.dll . Further analysis of this file is ongoing . SLServer Command and Control Infrastructure The SLServer C2 server : safetyssl.security - centers[.]com resolved to the IP address : 210.61.12[.]153at the time of analysis . This IP is hosted in Taiwan on the hosting provider Chunghwa Telecom , specifically "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasproduct","BlackEnergy","ORG","Excel","PRODUCT","BlackEnergy in Ukraine has been Excel documents with macros that drop the Trojan to disk if the user chooses to run the script in the document . "
"tinypos-abaddonpos-ties-to-tinyloader","hasattacklocation","TinyPOS","ORG","the United States","GPE","We looked at how newer versions of AbaddonPOS were distributed and found that the initial versions of TinyPOS were distributed the same way . AbaddonPOS were tested first via selective deployment and only when these deployments were proven successful will they only go for wide distribution . We have yet to see a mass deployment of TinyPOS but weâ€ ™ re already seeing infections within the United States and some parts of Europe . "
"Russia Hacks Bellingcat MH17 Investigation _ ThreatConnect","hasattacklocation","CyberBerkut","ORG","Ukraine","GPE","Approach : Weaker / Less Coordination Between FANCY BEAR and CyberBerkut . In this scenario , the spearphishing campaigns conducted by FANCY BEAR are distinct in purpose and perpetrator from the CyberBerkut attack against Leviev . The spearphishing campaigns are more focused on Bellingcatâ€ ™ s coverage of the MH17 shootdown and involvement in the JIT investigation . CyberBerkut targets Leviev separately after his coverage of Russian military involvement in eastern Ukraine with some assistance from supportive friends in Moscow to compromise his "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasattacktime","an  estimated  $700","MONEY","the  next  few  years.Around  2014","DATE","In 2007 , he reportedly stopped working on it and sold the source code for an estimated $ 700 . The source code appears to have been picked by one or more threat actors and was used to conduct DDoS attacks against Georgia in 2008 . These unknown actors continued launching DDoS attacks over the next few years . Around 2014 , a specific user group of "
"Between Hong Kong and Burma_ Tracking UP007 and SLServer Espionage Campaigns - The Citizen Lab","hasattacklocation","Trochilus","ORG","Hong  Kong","GPE","Trochilus RAT analyzed in the report . ASERT retrieved that sample from the compromised Myanmar Union Election Commission website . The other subdomains ( www and the the top level security - centers[.]com ) are likely the default IP addresses for GoDaddy registered domains . The hosting information for this infrastructure is presented in the Figure 7 . https://citizenlab.org/2016/04/between-hong-kong-and-burma/ 2016/4/20 Between Hong Kong and Burma : Tracking UP007 and "
"cf006cb4-316e-11e6-8ff7-7b6c1998b7a0_story.html","hasattacklocation","Tom  Hamburger","PERSON","Russia","GPE","Tom Hamburger contributed to this report . Read more : Pentagon unveils budget priority for next year : Countering Russia and China The Putin - Trump kiss being shared around the world Pentagon : U.S. has told Russia where U.S. special forces are in Syria FBI wants access to Internet browser history without a warrant in terrorism and spy cases 4.7kComments Ellen Nakashima is a national security reporter for "
"Right_Sector","hasattacklocation","Svoboda","ORG","Ukraine","GPE",""" Svoboda has at times clashed with â€ ¦ Right Sector , a coalition of a half - dozen hard - line nationalist groups that were once on the fringe , such as Patriots of Ukraine , Trident and White Hammer . "
"cve-2015-2545-overview-of-current-threats","hasattacktime","EPS","ORG","January  27th","DATE","The decoy document was created on January 27th , and then modified by adding the EPS exploit on March 28th , right before the attack . "
"unit42-aveo-malware-family-targets-japanese-speaking-users","hasproduct","whereAveo","ORG","C2","PRODUCT","Acommand handler loop is then entered , whereAveo will accept commands from the remote C2 . "
"unit42-tracking-elirks-variants-in-japan-similarities-to-previous-attacks","hasattacklocation","Masquerade","ORG","Japan","GPE","As of this writing , we can note similarities between previously seen Elirks attacks and this recent case in Japan . Spear Phishing Email with PDF attachment Figure 3 shows an email which was sent to a ministry of Taiwan in May 2012 . Figure 3 Spear Phishing Email sent to a ministry of Taiwan The email characteristics were bit similar to the recent case ( Table 1 ) . 2012 2016 Email Sender Masquerades as an existing Masquerade as an existing aviation bank in Taiwan company in Japan Email Recipient Representative email address "
"be2-custom-plugins-router-abuse-and-target-profiles","hasattacklocation","BlackEnergy2","ORG","Germany","GPE","BlackEnergy2 targets and victims in the following countries starting in late 2013 . There are likely more victims . Russia Ukraine Poland Lithuania Belarus Azerbaijan Kyrgyzstan Kazakhstan Iran Israel Turkey Libya Kuwait Taiwan Vietnam India Croatia Germany Belgium "
"unit42-sofacys-komplex-os-x-trojan","hasproduct","MacKeeper","ORG","The  Komplex  Trojan","PRODUCT","MacKeeper to deliver the Trojan . The Komplex Trojan revealed a design similar to Sofacyâ€ ™ s "
"Right_Sector","hasattacklocation","Yarosh","PERSON","U.S","GPE",""" Yarosh : â€˜I can not give you the exact number , as our structure and divisions are constantly growing all over Ukraine , but more than 10,000 people for sureâ€ ¦ We received some U.S. dollars from the Ukrainian diaspora.â€ ™ "" 11 . ^ abcd "" Groups at the sharp end of Ukraine unrest "" . "
"us-16-Guarnieri-Anderson-Iran-And-The-Soft-War-For-Internet-Dominance-paper","hasattacklocation","TinyZBot","ORG","Iran","GPE","Ghambar might be the successor of TinyZBot , which is one of the artifacts described byCylancein theOperation Cleaver report . Similar to TinyZBot , Ghambar is also developed in C # andit employs thesame SOAPbased command and control protocol . While it is provided with fewer features , Ghambar appears better designed and with Iran and "
"Right_Sector","hasattacklocation","Sachko  Bilyi","PERSON","Ukraine","GPE","Muzychko ( who was given the nom de guerre "" Sachko Bilyi "" ) had also become known for the farcical Right Sector video , "" Sachko PatriotofUkrainemembersstandingguardataRightSectorevent , Euromaidan , Kiev,13April2014 Communicates with a Prosecutor "" , in which he yells at a local prosecutor , snatches his tie and threatens to drag him to Independence Square with a rope.[12 ] Muzychko was shot to death in Rivne , Ukraine , on 24 March 2014 . "
"Right_Sector","hasattacklocation","Yarosh","PERSON","Ukraine","GPE","Ukrainian revolution [ edit ] Yarosh was proposed as a deputy to the National Security and Defense Council of Ukraine[50 ] but was not appointed . He was then offered the position of deputy head of the National Security Council but rejected it as being beneath him.[51 ] In February 2014 , Yarosh and the Israeli ambassador to Ukraine agreed to establish a "" hotline "" to prevent provocations and coordinate actions when issues arise.[52][53 ] "
"scarlet-mimic-years-long-espionage-targets-minority-activists","hasproduct","SSL","ORG","C2","PRODUCT","Trojan in order to use SSL to communicate with its C2 server . "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasproduct","BlackEnergy","ORG","DDoS","PRODUCT","We also published about the BlackEnergy DDoS attacks . "
"The-ProjectSauron-APT_research_KL","hasattacklocation","ProjectSauron","ORG","Netherlands","GPE","We collected 28 domains linked to 11 IPs located in the United States and several European countries that might be connected to ProjectSauron campaigns . IP ISP 104.131.61.33 Digital Ocean , Inc. , US 176.9.242.188 Closco Ltd , Germany 185.78.64.121 MM ONE Group Srl , Italy 192.195.77.59 1&1 Internet Inc. , US 216.250.114.149 1&1 Internet Inc. , US 217.160.176.157 1&1 Internet AG , Germany 37.252.125.88 Tilaa , The Netherlands 54.209.129.218 Amazon AWS , US 66.228.52.133 Linode , US 81.4.108.168 RamNode , The Netherlands 83.125.22.161 AttractSoft GmbH , Germany Even the diversity of ISPs selected for ProjectSauron operations makes it clear that the actor did everything possible to avoid creating patterns . "
"ukraine-report-when-the-lights-went-out","hasproduct","Microsoft","ORG","BlackEnergy","PRODUCT","BlackEnergy remote access trojan ( RAT ) , and weaponize Microsoft ( MS ) Word and Excel files with VBA scripts to drop the BlackEnergy RAT . "
"us-16-Guarnieri-Anderson-Iran-And-The-Soft-War-For-Internet-Dominance-paper","hasattacklocation","Infy","ORG","Iran","GPE","Under the last observed versions of the Infy agent , the C&C domain was updatebox4.com.25 As noted by the Danish Defense IntelligenceServiceâ€ ™ s Center for Cybersecurity and Palo Altoâ€ ™ sresearchinto previous 25 IPaddresses192.69.200.143(First:20140606 , Last:20160407 ) , 138.201.47.153(20160406 , 20160414 ) . Iran and the Soft War for Internet Dominance Guarnieri & "
"Bartholomew-GuerreroSaade-VB2016","hasproduct","WBOC","ORG","Marylandâ","PRODUCT","Twitter account [ 21 ] and also sent propaganda text messages to subscribers using WBOC Marylandâ€ ™ s text alert system [ 22 ] . "
"cve-2015-2545-overview-of-current-threats","hasattacklocation","anAPT","ORG","Uzbekistan","GPE","Danti ( Kaspersky Labâ€ ™ s internal name ) is anAPT actor that has been active at least since 2015 , predominantly targeting Indian government organizations . According to our telemetry , Danti has also been actively hitting targets in Kazakhstan , Kyrgyzstan , Uzbekistan , Myanmar , Nepal and the Philippines . "
"visiting_the_bear_den_recon_2016_calvet_campos_dupuy-1","hasproduct","Sednit","ORG","Windows","PRODUCT","d Thu Fri 56 Monday , 2:00PM Serge Meets XAGENT ( a.k.a SPLM , CHOPSTICK ) â€¢Downloaded by SEDUPLOADER â€¢Modular backdoor developed in C++ with Windows , Linux and iOS versions â€¢Deployed in most Sednit operations , usually after the reconnaissance phase â€¢Period of activity : November 2012 - Now 57 58 7 59 â€¢Linux XAGENT , compiled in July 2015 7 59 â€¢Linux XAGENT , compiled in July 2015 â€¢~ 18,000 lines of code in 59 classes 7 59 â€¢Linux XAGENT , compiled in July 2015 â€¢~ 18,000 lines of code in 59 classes â€¢Derives from Windows version : 7 59 3 â€¢Linux XAGENT , compiled in July 2015 â€¢~ 18,000 lines of code in 59 classes â€¢Derives from Windows version : â€¢XAGENT major version 2 , but matches the logic of currently distributed binaries ( version 3 ) "
"ukraine-report-when-the-lights-went-out","hasattacktime","B.A.","WORK_OF_ART","2011","DATE","He has helped mature or establish several Booz Allen open - source intelligence teams , including the firmâ€ ™ s first commercial cyber threat intelligence offering in 2011 . He earned an M.A. in international relations from Yale University and a B.A. in history from Cornell University . SCOTT STABLES "
"prince-of-persia-infy-malware-active-in-decade-of-targeted-attacks","hasproduct","Microsoft","ORG","Word","PRODUCT","Microsoft Word document named â€request.docxâ€. Around the same time , WildFire also captured an e - mail containing a Word document ( â€hello.docxâ€ ) with an identical hash as the earlier "
"rpt-china-espionage","hasattacklocation","Xi Obama","PERSON","China","GPE","However , and other forces were contributing to a shift since mid 2014 , we have observed an overall in Chinese cyber operations more than a year decrease in successful network compromises prior to the Xi Obama agreement . by China based groups against organizations in the U.S. and 25 other countries . These shifts have coincided with ongoing political and military reforms in China , widespread exposure of Chinese cyber activity , and unprecedented action by the U.S. Government . "
"cve-2015-2545-overview-of-current-threats","hasattacklocation","LOWBALLand","ORG","Thailand","GPE","Hong Kong- based media using its own tools , LOWBALLand BUBBLEWRAP . However , we are unable to draw any conclusion regarding the relationship between the SVCMONDR group and Temper Panda . According to KSN data , in addition to Taiwan , there are some SVCMONDR victims in Thailand . "
"us-16-Guarnieri-Anderson-Iran-And-The-Soft-War-For-Internet-Dominance-paper","hasproduct","Internet  Dominance  Guarnieri  &  Anderson","ORG","Windows","PRODUCT","the Soft War for Internet Dominance Guarnieri & Anderson triggered by different events , probably to increase thechance that the victims would concede into running the payload . BeforepatchMS14060AfterpatchMS14060 In more recent iterations of these malicious documents , the attackers started protecting themwith a password , so thatthey can only be open in readonly mode , making their inspection slightly harder . The mainmalware artifact that we observed employedby this group is avery simple keyloggerdeveloped in Delphi . It is compiled in the form of a Windows DLL filethat is installed by an initialdropper inside the â€C:\ProgramData\Adobe\â€ folder ( or â€C:\Documents and Settings\All Users\Application Data\Adobe\â€ folder inolder versions of Windows ) , named â€airplugin.vX.X.X.dllâ€,and registered in the Windows registry to be executed at startup through rundll32.exe and with the arguments â€startX /excâ€ "
"suckfly-revealing-secret-life-your-code-signing-certificates","hasattacklocation","Hidden  Lynx","ORG","China","GPE","Other cyberespionage groups , including Black Vine and Hidden Lynx , have also used stolen certificates in their campaigns . InApril 2013 , a third - party vendor published a report about a cyberespionage group using custom malware and stolen certificates in their operations . The report documented an advanced threat group they attributed to China . "
"be2-extraordinary-plugins-siemens-targeting-dev-fails","hasproduct","Microsoft","ORG","Silverlight","PRODUCT","The mysterious case of CVE-2016 - 0034 : the hunt for a Microsoft Silverlight 0 - day Microsoft "
"The-ProjectSauron-APT_research_KL","hasproduct","Apple","ORG","Mac OS","PRODUCT",""" Older versions of software in the * BSD world , such as cryptcat or netcat ( a very common universal network client / server tool for network testing ) used identical option descriptions : Netcat tool usage , Apple Mac OS , 1999 Cryptcat tool usage , KALI Linux , 2014 ... "
"Right_Sector","hasattacktime","SBU","ORG","25  March  2014.  63","DATE","SBU with the help of the Interior Ministry â€ “ was to kill Muzychko , rather than to detain him . "" 62 . ^ "" Nationalists threaten Ukrainian top cop with â€˜revengeâ€ ™ over far - right leader murder "" . RT [ Russia Today ] . TV- Novosti . 25 March 2014 . 63 . "
"us-16-Guarnieri-Anderson-Iran-And-The-Soft-War-For-Internet-Dominance-paper","hasattacklocation","Morgan  MarquisBoire","PERSON","Iran","GPE","Snorre Fagerland , Morgan MarquisBoire , DomainTools , AmirRashidi ( International Campaignfor Human Rights in Iran ) , Nariman Gharib , Nima Fatemi , and Simin Kargar , amongst the dozens ofothers who have provided meaningful support throughout this process . Iran and the "
"cf006cb4-316e-11e6-8ff7-7b6c1998b7a0_story.html","hasattacklocation","Clinton","PERSON","North  Korea","GPE","[ Debbie Wasserman Schultzâ€ ™ s WorstWeek in Washington ] Clinton called the intrusion â€troublingâ€ in an interview with Telemundo . She also said , â€So far as we know , my campaign has not been hacked into , â€ and added that cybersecurity is an issue that she â€will be absolutely focused onâ€ if she becomes president . â€Because whether itâ€ ™ s Russia , or China , Iran or North Korea , more and more countries are using hacking to steal our information , to use it to their advantage , â€ "
"blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents","hasattacktime","an  estimated  $700","MONEY","2007","DATE","In 2007 , he reportedly stopped working on it and sold the source code for an estimated $ 700 . "
"2016_005_001_454247","hasproduct","Microsoft","ORG","IIS","PRODUCT","This activity did not appear to have an impact on the server , possibly because it was running Microsoft IIS rather than Apache . "
"shifting-tactics","hasattacklocation","Google  Drive","ORG","China","GPE","The emails appeared to share links to documents or videos on Google Drive or video sharing websites . The Phishing Campaign Using the example of an e - mail sent to Tibetan journalists , we can demonstrate how a typical phishing attack in the campaign works . The e - mail masquerades as sent by a Tibetan activist , describes a video on China and Tibet , and shares a link to what appears to be a video sharing site . "
"cve-2015-2545-overview-of-current-threats","hasattacklocation","VirusTotal","ORG","China","GPE","The campaign leveraging the exploit for CVE-2015 - 2545 took place in February 2016.As a result , several emails with attached DOCX files were uploaded to VirusTotal . The email recipients were connected to the Indian Ministry of ExternalAffairs , as can be seen below : dsfsi@nic.in , the Foreign Service Institute , Ministry of ForeignAffairs ( Under Secretary ( FT / NRG ) , dsfsi@mea.gov.in ) chumarpost@gmail.com , possibly related to the Chumar military post in India , a disputed area between India and China ( the mail server is the same as the Indian Ministry of ForeignAffairsvastuXX . "
"Right_Sector","hasattacklocation","Yarosh","PERSON","Ukraine","GPE",""" Yarosh : Russians , rise up against Putin ! "" . Newsweek . "" Yarosh : â€˜I can not give you the exact number , as our structure and divisions are constantly growing all over Ukraine , but more than 10,000 people for sureâ€ ¦ "
"scarlet-mimic-years-long-espionage-targets-minority-activists","hasproduct","Websense","ORG","TibetanAlliance","PRODUCT","According to a blog by Websense , threat actors compromised the TibetanAlliance of Chicagoâ€ ™ s website to host malicious code that exploited a vulnerability in Internet "
"Bears in the Midst_ Intrusion into the Democratic National Committee »","hasattacklocation","Sofacy","ORG","Canada","GPE","An HTTP protocol with encrypted payload is used for the Command & Control communication . FANCY BEAR ( also known as Sofacy or APT 28 ) is a separate Russian- based threat actor , which has been active since mid 2000s , and has been responsible for targeted intrusion campaigns against the Aerospace , Defense , Energy , Government and Media sectors . Their victims have been identified in the United States , Western Europe , Brazil , Canada , China , Georgia , Iran , Japan , Malaysia and South Korea . "
"Confucius Says...Malware Families Get Further By Abusing Legitimate Websites","indicates","ByeByeShell","PRODUCT","two","CARDINAL","This blog post examines two similar malware families that utilize the aforementioned technique to abuse legitimate websites , their connections to each other , and their connections to known espionage campaigns . The first of which we call â€˜CONFUCIUS_Aâ€ ™ , a malware family that has links to a series of attacks associated with a backdoor attack method commonly known as SNEEPY ( aka ByeByeShell ) first reported by "
"scarlet-mimic-years-long-espionage-targets-minority-activists","hasproduct","Microsoft","ORG","Windows","PRODUCT","This suggests that not only do these threat actors have the ability to compromise victims running the Microsoft Windows operating system , but they can also target individuals "
"unit-42-attack-delivers-9002-trojan-through-google-drive","hasproduct","9002","ORG","Trojan","PRODUCT","Unit 42 TAGGED : 9002 Trojan , AutoFocus , Google Drive , HTTP , Poison Ivy , TinyURL , Trojan , WildFire Unit 42 recently observed a 9002 Trojan delivered using a combination of shortened links and a shared file hosted on Google Drive . "
"the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor","hasattacklocation","Trojan","ORG","5","CARDINAL","Trojan has two objectives : installing embedded Trojans and displaying either a fake error prompt or a fake â€trubleshootingâ€ ( the malware author misspelled this word in each sample ) utility . Figures 4 and 5 display an example of the fake error prompt and the fake Websphere troubleshooting utility displayed by the HerHer Trojan . "
"us-16-Guarnieri-Anderson-Iran-And-The-Soft-War-For-Internet-Dominance-paper","hasattacklocation","Infy  M","ORG","Iran","GPE","In late June , the Infy actors used their remaining DGA domains to push an additional version of Infy M ( still 8.0 ) with another domain nameas the primarycommandand control ( nstrad.dynu.com),which we were able to sinkhole . However , by thispoint theattritionof repetitivemigrationappeared to have set in . Only one client , based in Iran , continued tocommunicate withthe infrastructure . "
"Right_Sector","hasattacklocation","White  Hammer","PERSON","Ukraine","GPE","Patriot of Ukraine paramilitary wing , White Hammer , and Carpathian Sich . White White Hammer ( expelled in 2014 ) Hammer was expelled in March 2014,[13 ] and in C14 ( left in 2014 ) the following months Patriot left the organization Headquarters Kiev , Ukraine along with "
"scarlet-mimic-years-long-espionage-targets-minority-activists","indicates","3","CARDINAL","two","CARDINAL","As you can see from the following two configuration structures , Psylo and FakeM have similar configurations with only the array length of the C2 locations being different . struct psylo_c2_config { char[60 ] struct fakem_customssl_c2_config c2_host_1;char[60 ] c2_host_2;char[60 ] { char[64 ] c2_host_1;char[64 ] c2_host_3;DWORD c2_host_2;char[64 ] c2_host_3;DWORD c2_port_1;DWORD c2_port_2;DWORD "
